MonthlyRF
21.000000774860382
25.700000047683716
40.5
23.5
5.100000023841858
44.69999998062849
55.0
18.200000047683716
38.34842554519511
13.4999995008111
14.699999809265137
25.0
21.499999821186066
39.5
8.0
24.5
14.900000035762787
14.100000336766243
44.399999260902405
42.29999923706055
10.0
25.799999475479126
42.39999947696924
52.70000000298023
25.199999809265137
36.30000019073486
37.111379559866236
34.80000042915344
25.300000369548798
27.0
43.69999980926514
39.5
37.19999980926514
25.0
31.899999797344208
35.6999990940094
123.69999966025352
80.40000002086163
127.0
107.19999980926514
97.00000041723251
118.89999988675117
82.80000001192093
121.60000002384186
38.34842554519511
118.9000004902482
94.59999889880419
106.5
101.60000143945217
104.5
107.0
98.0
95.10000002384186
110.69999797642231
23.600000381469727
19.300000250339508
3.5
36.20000076293945
11.800000429153442
52.599999971687794
31.600000023841858
28.100000023841858
37.111379559866236
18.100000001490116
30.40000021457672
31.0
33.700000055134296
33.5
10.0
22.0
20.300000093877316
16.599999859929085
126.60000102221966
152.00000001490116
136.0
152.7000002861023
159.7000024318695
145.39999992400408
170.40000021457672
158.19999980926514
38.34842554519511
126.59999990463257
131.79999954998493
169.10000038146973
158.90000154823065
149.5
217.0
125.0
118.59999996423721
126.1000002771616
70.09999907016754
150.20000000298023
64.0
74.29999995231628
147.70000118017197
51.20000001788139
108.0
95.0
38.34842554519511
86.80000243335962
50.50000071525574
80.0
122.29999853670597
114.0
41.0
78.0
129.90000000596046
49.499999672174454
31.199999451637268
48.80000001192093
31.0
43.90000009536743
42.59999957680702
30.299999952316284
27.5
22.09999990463257
37.111379559866236
21.200000412762165
16.99999988079071
33.5
55.70000000298023
67.5
23.0
45.5
24.999999940395355
26.20000034570694
142.00000089406967
223.10000002384186
177.0
195.5
172.99999952316284
138.30000014603138
216.5
140.5
38.34842554519511
164.00000047683716
126.60000175237656
158.0
212.69999760389328
223.0
107.0
133.0
198.69999742507935
149.70000004768372
44.000000298023224
60.8999999910593
61.0
46.5
38.600000619888306
64.6000000834465
31.0
39.0
34.63728758920849
39.50000010430813
46.800000071525574
40.5
46.99999972432852
31.0
105.0
52.0
34.6000000834465
35.09999988228083
37.10000038146973
34.0
108.0
36.0
19.50000062584877
42.1000000089407
26.5
16.69999998807907
38.34842554519511
30.60000006854534
27.900000259280205
32.5
31.29999977350235
38.0
44.0
26.0
22.399999856948853
29.79999965429306
13.599999725818634
6.0
14.0
16.0
5.799999952316284
25.100000016391277
17.0
7.0
37.111379559866236
10.300000011920929
22.30000001937151
17.0
9.100000038743019
7.5
31.0
10.0
25.799999237060547
36.19999846816063
37.69999974966049
31.100000023841858
0.0
25.40000009536743
34.500000298023224
42.10000003874302
32.0
45.0
38.34842554519511
36.00000047683716
33.90000006556511
31.0
